AOI,Country,Region,City,Site Name,Description,Method,EO Sensor,Input Data,Indicator code,Time,Measurement Value,Reference Description,Reference time,Reference value,Rule,Indicator Value,Sub-AOI,Y axis,Indicator Name,Color code,Data Provider,AOI_ID,Update Frequency
"51.091559,3.740081",BE,,Ghent,Port of Ghent,Import/production sites: status of metallic ores,Object detection on Sentinel-2 data as proxy for activity level,Sentinel 2,Sentinel 2 L2A,E1,2020-03-31T10:56:51,5,Average number of ships in reference period April 2019,2019-04-21T10:58:55,3,X is the Measurement value. If X<(ref_value-30%ref_value) Low(RED) X >(ref_value+30%ref_value) High(GREEN) (ref_value-30%ref_value)<=X<=(ref_value+30%ref_value) Normal(BLUE),High,"MULTIPOLYGON (((3.7832277640122 51.1510973286148,3.78685340917884 51.1496141101375,3.80704166067486 51.1825745207433,3.8015207918984 51.1824097186902,3.79599992312194 51.172439194482,3.7871830132849 51.1587606240806,3.78298056093266 51.1516741358004,3.7832277640122 51.1510973286148)))",Number of ships at piers,Changes in Ships traffic at dedicated piers,GREEN,EMSS,BE03,Weekly
"51.091559,3.740081",BE,,Ghent,Port of Ghent,Import/production sites: status of metallic ores,Object detection on Sentinel-2 data as proxy for activity level,Sentinel 2,Sentinel 2 L2A,E1,2020-04-05T10:56:52,3,Average number of ships in reference period April 2019,2019-04-21T10:58:55,3,X is the Measurement value. If X<(ref_value-30%ref_value) Low(RED) X >(ref_value+30%ref_value) High(GREEN) (ref_value-30%ref_value)<=X<=(ref_value+30%ref_value) Normal(BLUE),Normal,"MULTIPOLYGON (((3.7832277640122 51.1510973286148,3.78685340917884 51.1496141101375,3.80704166067486 51.1825745207433,3.8015207918984 51.1824097186902,3.79599992312194 51.172439194482,3.7871830132849 51.1587606240806,3.78298056093266 51.1516741358004,3.7832277640122 51.1510973286148)))",Number of ships at piers,Changes in Ships traffic at dedicated piers,BLUE,EMSS,BE03,Weekly
"51.091559,3.740081",BE,,Ghent,Port of Ghent,Import/production sites: status of metallic ores,Object detection on Sentinel-2 data as proxy for activity level,Sentinel 2,Sentinel 2 L2A,E1,2020-04-10T10:56:53,2,Average number of ships in reference period April 2019,2019-04-21T10:58:55,3,X is the Measurement value. If X<(ref_value-30%ref_value) Low(RED) X >(ref_value+30%ref_value) High(GREEN) (ref_value-30%ref_value)<=X<=(ref_value+30%ref_value) Normal(BLUE),Low,"MULTIPOLYGON (((3.7832277640122 51.1510973286148,3.78685340917884 51.1496141101375,3.80704166067486 51.1825745207433,3.8015207918984 51.1824097186902,3.79599992312194 51.172439194482,3.7871830132849 51.1587606240806,3.78298056093266 51.1516741358004,3.7832277640122 51.1510973286148)))",Number of ships at piers,Changes in Ships traffic at dedicated piers,RED,EMSS,BE03,Weekly
"51.091559,3.740081",BE,,Ghent,Port of Ghent,Import/production sites: status of metallic ores,Object detection on Sentinel-2 data as proxy for activity level,Sentinel 2,Sentinel 2 L2A,E1,2020-04-20T10:56:56,1,Average number of ships in reference period April 2019,2019-04-21T10:58:55,3,X is the Measurement value. If X<(ref_value-30%ref_value) Low(RED) X >(ref_value+30%ref_value) High(GREEN) (ref_value-30%ref_value)<=X<=(ref_value+30%ref_value) Normal(BLUE),Low,"MULTIPOLYGON (((3.7832277640122 51.1510973286148,3.78685340917884 51.1496141101375,3.80704166067486 51.1825745207433,3.8015207918984 51.1824097186902,3.79599992312194 51.172439194482,3.7871830132849 51.1587606240806,3.78298056093266 51.1516741358004,3.7832277640122 51.1510973286148)))",Number of ships at piers,Changes in Ships traffic at dedicated piers,RED,EMSS,BE03,Weekly
"51.091559,3.740081",BE,,Ghent,Port of Ghent,Import/production sites: status of metallic ores,Object detection on Sentinel-2 data as proxy for activity level,Sentinel 2,Sentinel 2 L2A,E1,2020-05-05T10:56:52,0,Average number of ships in reference period April 2019,2019-04-21T10:58:55,3,X is the Measurement value. If X<(ref_value-30%ref_value) Low(RED) X >(ref_value+30%ref_value) High(GREEN) (ref_value-30%ref_value)<=X<=(ref_value+30%ref_value) Normal(BLUE),Low,"MULTIPOLYGON (((3.7832277640122 51.1510973286148,3.78685340917884 51.1496141101375,3.80704166067486 51.1825745207433,3.8015207918984 51.1824097186902,3.79599992312194 51.172439194482,3.7871830132849 51.1587606240806,3.78298056093266 51.1516741358004,3.7832277640122 51.1510973286148)))",Number of ships at piers,Changes in Ships traffic at dedicated piers,RED,EMSS,BE03,Weekly
"51.091559,3.740081",BE,,Ghent,Port of Ghent,Import/production sites: status of metallic ores,Object detection on Sentinel-2 data as proxy for activity level,Sentinel 2,Sentinel 2 L2A,E1,2020-05-15T10:56:54,2,Average number of ships in reference period April 2019,2019-04-21T10:58:55,3,X is the Measurement value. If X<(ref_value-30%ref_value) Low(RED) X >(ref_value+30%ref_value) High(GREEN) (ref_value-30%ref_value)<=X<=(ref_value+30%ref_value) Normal(BLUE),Low,"MULTIPOLYGON (((3.7832277640122 51.1510973286148,3.78685340917884 51.1496141101375,3.80704166067486 51.1825745207433,3.8015207918984 51.1824097186902,3.79599992312194 51.172439194482,3.7871830132849 51.1587606240806,3.78298056093266 51.1516741358004,3.7832277640122 51.1510973286148)))",Number of ships at piers,Changes in Ships traffic at dedicated piers,RED,EMSS,BE03,Weekly
"51.091559,3.740081",BE,,Ghent,Port of Ghent,Import/production sites: status of metallic ores,Object detection on Sentinel-2 data as proxy for activity level,Sentinel 2,Sentinel 2 L2A,E1,2020-05-20T10:57:01,3,Average number of ships in reference period April 2019,2019-04-21T10:58:55,3,X is the Measurement value. If X<(ref_value-30%ref_value) Low(RED) X >(ref_value+30%ref_value) High(GREEN) (ref_value-30%ref_value)<=X<=(ref_value+30%ref_value) Normal(BLUE),Normal,"MULTIPOLYGON (((3.7832277640122 51.1510973286148,3.78685340917884 51.1496141101375,3.80704166067486 51.1825745207433,3.8015207918984 51.1824097186902,3.79599992312194 51.172439194482,3.7871830132849 51.1587606240806,3.78298056093266 51.1516741358004,3.7832277640122 51.1510973286148)))",Number of ships at piers,Changes in Ships traffic at dedicated piers,BLUE,EMSS,BE03,Weekly
"51.091559,3.740081",BE,,Ghent,Port of Ghent,Import/production sites: status of metallic ores,Object detection on Sentinel-2 data as proxy for activity level,Sentinel 2,Sentinel 2 L2A,E1,2020-05-28T11:06:53,0,Average number of ships in reference period April 2019,2019-04-21T10:58:55,3,X is the Measurement value. If X<(ref_value-30%ref_value) Low(RED) X >(ref_value+30%ref_value) High(GREEN) (ref_value-30%ref_value)<=X<=(ref_value+30%ref_value) Normal(BLUE),Low,"MULTIPOLYGON (((3.7832277640122 51.1510973286148,3.78685340917884 51.1496141101375,3.80704166067486 51.1825745207433,3.8015207918984 51.1824097186902,3.79599992312194 51.172439194482,3.7871830132849 51.1587606240806,3.78298056093266 51.1516741358004,3.7832277640122 51.1510973286148)))",Number of ships at piers,Changes in Ships traffic at dedicated piers,RED,EMSS,BE03,Weekly
"51.091559,3.740081",BE,,Ghent,Port of Ghent,Import/production sites: status of metallic ores,Object detection on Sentinel-2 data as proxy for activity level,Sentinel 2,Sentinel 2 L2A,E1,2020-05-30T10:57:01,2,Average number of ships in reference period April 2019,2019-04-21T10:58:55,3,X is the Measurement value. If X<(ref_value-30%ref_value) Low(RED) X >(ref_value+30%ref_value) High(GREEN) (ref_value-30%ref_value)<=X<=(ref_value+30%ref_value) Normal(BLUE),Low,"MULTIPOLYGON (((3.7832277640122 51.1510973286148,3.78685340917884 51.1496141101375,3.80704166067486 51.1825745207433,3.8015207918984 51.1824097186902,3.79599992312194 51.172439194482,3.7871830132849 51.1587606240806,3.78298056093266 51.1516741358004,3.7832277640122 51.1510973286148)))",Number of ships at piers,Changes in Ships traffic at dedicated piers,RED,EMSS,BE03,Weekly
"51.091559,3.740081",BE,,Ghent,Port of Ghent,Import/production sites: status of metallic ores,Object detection on Sentinel-2 data as proxy for activity level,Sentinel 2,Sentinel 2 L2A,E1,2020-06-24T10:56:58,2,Average number of ships in reference period April 2019,2019-04-21T10:58:55,3,X is the Measurement value. If X<(ref_value-30%ref_value) Low(RED) X >(ref_value+30%ref_value) High(GREEN) (ref_value-30%ref_value)<=X<=(ref_value+30%ref_value) Normal(BLUE),Low,"MULTIPOLYGON (((3.7832277640122 51.1510973286148,3.78685340917884 51.1496141101375,3.80704166067486 51.1825745207433,3.8015207918984 51.1824097186902,3.79599992312194 51.172439194482,3.7871830132849 51.1587606240806,3.78298056093266 51.1516741358004,3.7832277640122 51.1510973286148)))",Number of ships at piers,Changes in Ships traffic at dedicated piers,RED,EMSS,BE03,Weekly
"51.091559,3.740081",BE,,Ghent,Port of Ghent,Import/production sites: status of metallic ores,Object detection on Sentinel-2 data as proxy for activity level,Sentinel-2,Sentinel 2 L2A,E1,2020-08-08T10:57:01,2,Average number of ships in reference period April 2019,2019-04-21T10:58:55,3,X is the Measurement value. If X<(ref_value-30%ref_value) Low(RED) X >(ref_value+30%ref_value) High(GREEN) (ref_value-30%ref_value)<=X<=(ref_value+30%ref_value) Normal(BLUE),Low,"MULTIPOLYGON (((3.7832277640122 51.1510973286148,3.78685340917884 51.1496141101375,3.80704166067486 51.1825745207433,3.8015207918984 51.1824097186902,3.79599992312194 51.172439194482,3.7871830132849 51.1587606240806,3.78298056093266 51.1516741358004,3.7832277640122 51.1510973286148)))",Number of ships at piers,Changes in Ships traffic at dedicated piers,RED,EMSS,BE3,Weekly
"51.091559,3.740081",BE,,Ghent,Port of Ghent,Import/production sites: status of metallic ores,Object detection on Sentinel-2 data as proxy for activity level,Sentinel-2,Sentinel 2 L2A,E1,2020-08-13T10:56:59,2,Average number of ships in reference period April 2019,2019-04-21T10:58:55,3,X is the Measurement value. If X<(ref_value-30%ref_value) Low(RED) X >(ref_value+30%ref_value) High(GREEN) (ref_value-30%ref_value)<=X<=(ref_value+30%ref_value) Normal(BLUE),Low,"MULTIPOLYGON (((3.7832277640122 51.1510973286148,3.78685340917884 51.1496141101375,3.80704166067486 51.1825745207433,3.8015207918984 51.1824097186902,3.79599992312194 51.172439194482,3.7871830132849 51.1587606240806,3.78298056093266 51.1516741358004,3.7832277640122 51.1510973286148)))",Number of ships at piers,Changes in Ships traffic at dedicated piers,RED,EMSS,BE3,Weekly
