AOI,Country,Region,Site Name,City,Description,Method,EO Sensor,Input Data,Indicator code,Time,Measurement Value,Reference Description,Reference time,Reference value,Rule,Indicator Value,Sub-AOI,Y axis,Indicator Name,Color code,Data Provider,AOI_ID,Update Frequency
"38.732,-121.809",US,California,Yolo,Yolo,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2020-10-07T00:00:00,0.32783150699999997,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US06,Weekly(8-day)
"38.732,-121.809",US,California,Yolo,Yolo,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2020-10-15T00:00:00,0.308649148,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US06,Weekly(8-day)
"38.732,-121.809",US,California,Yolo,Yolo,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2020-10-23T00:00:00,0.28981466100000003,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US06,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2018-03-06T10:30:00,0.22347129999999998,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2018-03-14T10:30:00,0.23701039999999998,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2018-03-22T10:30:00,0.2531999,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2018-03-30T10:30:00,0.2382781,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2018-04-07T10:30:00,0.2574324,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2018-04-15T10:30:00,0.2535751,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2018-04-23T10:30:00,0.24365749999999997,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2018-05-01T10:30:00,0.20323360000000001,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2018-05-09T10:30:00,0.1681355,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2018-05-17T10:30:00,0.14167120000000002,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2018-05-25T10:30:00,0.1893175,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2018-06-02T10:30:00,0.2790621,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2018-06-10T10:30:00,0.4201858,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2018-06-18T10:30:00,0.5548835999999999,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2018-06-26T10:30:00,0.6895517,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2018-07-04T10:30:00,0.7762551,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2018-07-12T10:30:00,0.8187203000000001,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2018-07-20T10:30:00,0.8395735999999999,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2018-07-28T10:30:00,0.8484584999999999,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2019-03-06T10:30:00,0.1102125,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2019-03-14T10:30:00,0.20743960000000003,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2019-03-22T10:30:00,0.2094117,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2019-03-30T10:30:00,0.2300549,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2019-04-07T10:30:00,0.2883771,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2019-04-15T10:30:00,0.2722575,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2019-04-23T10:30:00,0.2421357,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2019-05-01T10:30:00,0.2060335,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2019-05-09T10:30:00,0.20057160000000002,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2019-05-17T10:30:00,0.151205,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2019-05-25T10:30:00,0.1547849,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2019-06-02T10:30:00,0.25916089999999997,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2019-06-10T10:30:00,0.3258547,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2019-06-18T10:30:00,0.4608804,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2019-06-26T10:30:00,0.6339531999999999,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2019-07-04T10:30:00,0.7296819999999999,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2019-07-12T10:30:00,0.797586,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2019-07-20T10:30:00,0.8270350000000001,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2019-07-28T10:30:00,0.8520075999999999,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2020-03-05T10:30:00,0.25678270000000003,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2020-03-13T10:30:00,0.2543842,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2020-03-21T10:30:00,0.23467860000000001,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2020-03-29T10:30:00,0.22528289999999998,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2020-04-06T10:30:00,0.22218220000000002,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2020-04-14T10:30:00,0.21467199999999997,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2020-04-22T10:30:00,0.20224,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2020-04-30T10:30:00,0.1464592,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2020-05-08T10:30:00,0.1439187,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2020-05-16T10:30:00,0.15094929999999998,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2020-05-24T10:30:00,0.23109970000000002,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2020-06-01T10:30:00,0.3357909,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2020-06-09T10:30:00,0.46779729999999997,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2020-06-17T10:30:00,0.6397666999999999,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2020-06-25T10:30:00,0.647354295,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2020-07-03T10:30:00,0.713313469,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2020-07-11T10:30:00,0.723458168,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2020-07-19T10:30:00,0.729817099,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2020-07-27T10:30:00,0.727986212,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2020-08-04T10:30:00,0.713248722,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2020-08-12T10:30:00,0.6936277740000001,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2020-08-20T10:30:00,0.682052895,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2020-08-28T10:30:00,0.6659905629999999,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
"39.139,-122.219",US,California,Colusa,Colusa,Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2020-09-05T10:30:00,0.6382470960000001,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US07,Weekly(8-day)
