AOI,Country,Region,City,Site Name,Description,Method,EO Sensor,Input Data,Indicator code,Time,Measurement Value,Reference Description,Reference time,Reference value,Rule,Indicator Value,Sub-AOI,Y axis,Indicator Name,Color code,Data Provider,AOI_ID,Update Frequency
"35.0800,136.8800",JP,Japan,Nagoya,Nagoya Port,Activity (cars/containers),/,Sentinel-1,Sentinel-1,E9,2020-06-01T00:00:00,0.66,/,/,/,/,/,"POLYGON((136.74201569988466 35.13376088778208,136.95693574382997 35.13376088778208,136.95693574382997 34.93867142383858,136.74201569988466 34.93867142383858,136.74201569988466 35.13376088778208))",Car Density,Car Density change in Nagoya Port,BLUE,JAXA,JP03,weekly
"35.0800,136.8800",JP,Japan,Nagoya,Nagoya Port,Activity (cars/containers),/,ALOS-2,ALOS-2,E9,2020-06-07T00:00:00,0.71,/,/,/,/,/,"POLYGON((136.74201569988466 35.13376088778208,136.95693574382997 35.13376088778208,136.95693574382997 34.93867142383858,136.74201569988466 34.93867142383858,136.74201569988466 35.13376088778208))",Car Density,Car Density change in Nagoya Port,BLUE,JAXA,JP03,weekly
"35.0800,136.8800",JP,Japan,Nagoya,Nagoya Port,Activity (cars/containers),/,ALOS-2,ALOS-2,E9,2020-06-10T00:00:00,1.01,/,/,/,/,/,"POLYGON((136.74201569988466 35.13376088778208,136.95693574382997 35.13376088778208,136.95693574382997 34.93867142383858,136.74201569988466 34.93867142383858,136.74201569988466 35.13376088778208))",Car Density,Car Density change in Nagoya Port,BLUE,JAXA,JP03,weekly
"35.0800,136.8800",JP,Japan,Nagoya,Nagoya Port,Activity (cars/containers),/,Sentinel-1,Sentinel-1,E9,2020-06-13T00:00:00,0.69,/,/,/,/,/,"POLYGON((136.74201569988466 35.13376088778208,136.95693574382997 35.13376088778208,136.95693574382997 34.93867142383858,136.74201569988466 34.93867142383858,136.74201569988466 35.13376088778208))",Car Density,Car Density change in Nagoya Port,BLUE,JAXA,JP03,weekly
"35.0800,136.8800",JP,Japan,Nagoya,Nagoya Port,Activity (cars/containers),/,ALOS-2,ALOS-2,E9,2020-06-24T00:00:00,0.96,/,/,/,/,/,"POLYGON((136.74201569988466 35.13376088778208,136.95693574382997 35.13376088778208,136.95693574382997 34.93867142383858,136.74201569988466 34.93867142383858,136.74201569988466 35.13376088778208))",Car Density,Car Density change in Nagoya Port,BLUE,JAXA,JP03,weekly
"35.0800,136.8800",JP,Japan,Nagoya,Nagoya Port,Activity (cars/containers),/,Sentinel-1,Sentinel-1,E9,2020-07-01T00:00:00,0.9,/,/,/,/,/,"POLYGON((136.74201569988466 35.13376088778208,136.95693574382997 35.13376088778208,136.95693574382997 34.93867142383858,136.74201569988466 34.93867142383858,136.74201569988466 35.13376088778208))",Car Density,Car Density change in Nagoya Port,BLUE,JAXA,JP03,weekly
"35.0800,136.8800",JP,Japan,Nagoya,Nagoya Port,Activity (cars/containers),/,Sentinel-1,Sentinel-1,E9,2020-07-25T00:00:00,0.76,/,/,/,/,/,"POLYGON((136.74201569988466 35.13376088778208,136.95693574382997 35.13376088778208,136.95693574382997 34.93867142383858,136.74201569988466 34.93867142383858,136.74201569988466 35.13376088778208))",Car Density,Car Density change in Nagoya Port,BLUE,JAXA,JP03,weekly
"35.0800,136.8800",JP,Japan,Nagoya,Nagoya Port,Activity (cars/containers),/,Sentinel-1,Sentinel-1,E9,2020-08-08T00:00:00,0.82,/,/,/,/,/,"POLYGON((136.74201569988466 35.13376088778208,136.95693574382997 35.13376088778208,136.95693574382997 34.93867142383858,136.74201569988466 34.93867142383858,136.74201569988466 35.13376088778208))",Car Density,Car Density change in Nagoya Port,BLUE,JAXA,JP03,weekly
"35.0800,136.8800",JP,Japan,Nagoya,Nagoya Port,Activity (cars/containers),/,ALOS-2,ALOS-2,E9,2020-08-16T00:00:00,0.76,/,/,/,/,/,"POLYGON((136.74201569988466 35.13376088778208,136.95693574382997 35.13376088778208,136.95693574382997 34.93867142383858,136.74201569988466 34.93867142383858,136.74201569988466 35.13376088778208))",Car Density,Car Density change in Nagoya Port,BLUE,JAXA,JP03,weekly
"35.0800,136.8800",JP,Japan,Nagoya,Nagoya Port,Activity (cars/containers),/,ALOS-2,ALOS-2,E9,2020-10-07T00:00:00,1.11,/,/,/,/,/,"POLYGON((136.74201569988466 35.13376088778208,136.95693574382997 35.13376088778208,136.95693574382997 34.93867142383858,136.74201569988466 34.93867142383858,136.74201569988466 35.13376088778208))",Car Density,Car Density change in Nagoya Port,BLUE,JAXA,JP03,weekly
"35.0800,136.8800",JP,Japan,Nagoya,Nagoya Port,Activity (cars/containers),/,ALOS-2,ALOS-2,E9,2020-11-08T00:00:00,0.99,/,/,/,/,/,"POLYGON((136.74201569988466 35.13376088778208,136.95693574382997 35.13376088778208,136.95693574382997 34.93867142383858,136.74201569988466 34.93867142383858,136.74201569988466 35.13376088778208))",Car Density,Car Density change in Nagoya Port,BLUE,JAXA,JP03,weekly
"35.0800,136.8800",JP,Japan,Nagoya,Nagoya Port,Activity (cars/containers),/,ALOS-2,ALOS-2,E9,2020-11-27T00:00:00,1.25,/,/,/,/,/,"POLYGON((136.74201569988466 35.13376088778208,136.95693574382997 35.13376088778208,136.95693574382997 34.93867142383858,136.74201569988466 34.93867142383858,136.74201569988466 35.13376088778208))",Car Density,Car Density change in Nagoya Port,BLUE,JAXA,JP03,weekly
"35.0800,136.8800",JP,Japan,Nagoya,Nagoya Port,Activity (cars/containers),/,ALOS-2,ALOS-2,E9,2021-01-29T00:00:00,0.8,/,/,/,/,/,"POLYGON((136.74201569988466 35.13376088778208,136.95693574382997 35.13376088778208,136.95693574382997 34.93867142383858,136.74201569988466 34.93867142383858,136.74201569988466 35.13376088778208))",Car Density,Car Density change in Nagoya Port,BLUE,JAXA,JP03,weekly
"35.0800,136.8800",JP,Japan,Nagoya,Nagoya Port,Activity (cars/containers),/,ALOS-2,ALOS-2,E9,2021-02-28T00:00:00,0.76,/,/,/,/,/,"POLYGON((136.74201569988466 35.13376088778208,136.95693574382997 35.13376088778208,136.95693574382997 34.93867142383858,136.74201569988466 34.93867142383858,136.74201569988466 35.13376088778208))",Car Density,Car Density change in Nagoya Port,BLUE,JAXA,JP03,weekly
"35.0800,136.8800",JP,Japan,Nagoya,Nagoya Port,Activity (cars/containers),/,ALOS-2,ALOS-2,E9,2021-03-03T00:00:00,0.82,/,/,/,/,/,"POLYGON((136.74201569988466 35.13376088778208,136.95693574382997 35.13376088778208,136.95693574382997 34.93867142383858,136.74201569988466 34.93867142383858,136.74201569988466 35.13376088778208))",Car Density,Car Density change in Nagoya Port,BLUE,JAXA,JP03,weekly
"35.0800,136.8800",JP,Japan,Nagoya,Nagoya Port,Activity (cars/containers),/,ALOS-2,ALOS-2,E9,2021-05-07T00:00:00,0.61,/,/,/,/,/,"POLYGON((136.74201569988466 35.13376088778208,136.95693574382997 35.13376088778208,136.95693574382997 34.93867142383858,136.74201569988466 34.93867142383858,136.74201569988466 35.13376088778208))",Car Density,Car Density change in Nagoya Port,BLUE,JAXA,JP03,weekly
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,S1 DSC,Sentinel-1,E9,2019-12-31T00:00:00,1.135032332,/,/,1,/,high,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,S1 ASC,Sentinel-1,E9,2020-01-05T00:00:00,1.136227545,/,/,1,/,high,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,A2 ASC,ALOS-2,E9,2020-01-11T00:00:00,0.968752165,/,/,1,/,low,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
