AOI,Country,Region,City,Site Name,Description,Method,EO Sensor,Input Data,Indicator code,Time,Measurement Value,Reference Description,Reference time,Reference value,Rule,Indicator Value,Sub-AOI,Y axis,Indicator Name,Color code,Data Provider,AOI_ID,Update Frequency
"51.09374, 1.10885",GB,,Folkestone,Eurotunnel truck toll to France,Border crossing points: volume of activity,SAR backscatter average over the Sub AOI ,Sentinel-1,S1A - GRD,E12b,2020-05-21T17:48:35,0.0455617083799016,"""3-year statistics [max,min,2017-2019 rolling mean,2020 rolling mean]""",,"[0.0460468578378574,0.0426874291292974,0.0496736806983215,0.0460631243056761]",,,,Backscatter S1 VV,Volume of traffic on highway,,,UK12,
"51.09374, 1.10885",GB,,Folkestone,Eurotunnel truck toll to France,Border crossing points: volume of activity,SAR backscatter average over the Sub AOI ,Sentinel-1,S1A - GRD,E12b,2020-06-02T17:48:36,0.0479181452908224,"""3-year statistics [max,min,2017-2019 rolling mean,2020 rolling mean]""",,"[0.0679516489481525,0.0454464537209509,0.0488827640980603,0.0466580614464928]",,,,Backscatter S1 VV,Volume of traffic on highway,,,UK12,
"51.09374, 1.10885",GB,,Folkestone,Eurotunnel truck toll to France,Border crossing points: volume of activity,SAR backscatter average over the Sub AOI ,Sentinel-1,S1A - GRD,E12b,2020-06-08T17:49:26,0.0464943306687543,"""3-year statistics [max,min,2017-2019 rolling mean,2020 rolling mean]""",,"[0.0497966354164486,0.0431717844470923,0.0494042407666607,0.0472971016845788]",,,,Backscatter S1 VV,Volume of traffic on highway,,,UK12,
"51.09374, 1.10885",GB,,Folkestone,Eurotunnel truck toll to France,Border crossing points: volume of activity,SAR backscatter average over the Sub AOI ,Sentinel-1,S1A - GRD,E12b,2020-06-14T17:48:37,0.0474788290941597,"""3-year statistics [max,min,2017-2019 rolling mean,2020 rolling mean]""",,"[0.0492719783211614,0.0447919531254284,0.0453168636621179,0.0473449854118365]",,,,Backscatter S1 VV,Volume of traffic on highway,,,UK12,
"51.09374, 1.10885",GB,,Folkestone,Eurotunnel truck toll to France,Border crossing points: volume of activity,SAR backscatter average over the Sub AOI ,Sentinel-1,S1A - GRD,E12b,2020-06-20T17:49:27,0.0480617964725954,"""3-year statistics [max,min,2017-2019 rolling mean,2020 rolling mean]""",,"[0.0463233543677956,0.0415145180040569,0.0483486698248619,0.0502071317357652]",,,,Backscatter S1 VV,Volume of traffic on highway,,,UK12,
"51.09374, 1.10885",GB,,Folkestone,Eurotunnel truck toll to France,Border crossing points: volume of activity,SAR backscatter average over the Sub AOI ,Sentinel-1,S1A - GRD,E12b,2020-06-26T17:48:38,0.0550807696405404,"""3-year statistics [max,min,2017-2019 rolling mean,2020 rolling mean]""",,"[0.069694739635632,0.0439845344921631,0.0487072573473681,0.0529323431796539]",,,,Backscatter S1 VV,Volume of traffic on highway,,,UK12,
"51.09374, 1.10885",GB,,Folkestone,Eurotunnel truck toll to France,Border crossing points: volume of activity,SAR backscatter average over the Sub AOI ,Sentinel-1,S1A - GRD,E12b,2020-07-02T17:49:27,0.0556544634258258,"""3-year statistics [max,min,2017-2019 rolling mean,2020 rolling mean]""",,"[0.0541876104451626,0.0428647208702384,0.0508876172074788,0.052296079958093]",,,,Backscatter S1 VV,Volume of traffic on highway,,,UK12,
"51.09374, 1.10885",GB,,Folkestone,Eurotunnel truck toll to France,Border crossing points: volume of activity,SAR backscatter average over the Sub AOI ,Sentinel-1,S1A - GRD,E12b,2020-07-14T17:49:28,0.0461530068079129,"""3-year statistics [max,min,2017-2019 rolling mean,2020 rolling mean]""",,"[0.0564286941345104,0.0431817262623727,0.0493754872536106,0.0490289336908185]",,,,Backscatter S1 VV,Volume of traffic on highway,,,UK12,
"51.09374, 1.10885",GB,,Folkestone,Eurotunnel truck toll to France,Border crossing points: volume of activity,SAR backscatter average over the Sub AOI ,Sentinel-1,S1A - GRD,E12b,2020-07-20T17:48:39,0.0452793308387169,"""3-year statistics [max,min,2017-2019 rolling mean,2020 rolling mean]""",,"[0.0510740150357195,0.0500725835640335,0.0499772375420143,0.0465238876822147]",,,,Backscatter S1 VV,Volume of traffic on highway,,,UK12,
"51.09374, 1.10885",GB,,Folkestone,Eurotunnel truck toll to France,Border crossing points: volume of activity,SAR backscatter average over the Sub AOI ,Sentinel-1,S1A - GRD,E12b,2020-08-01T17:48:40,0.0481393254000145,"""3-year statistics [max,min,2017-2019 rolling mean,2020 rolling mean]""",,"[0.0572268709222843,0.0410487559833648,0.0500929457287382,0.0458687380392011]",,,,Backscatter S1 VV,Volume of traffic on highway,,,UK12,
"51.09374, 1.10885",GB,,Folkestone,Eurotunnel truck toll to France,Border crossing points: volume of activity,SAR backscatter average over the Sub AOI ,Sentinel-1,S1A - GRD,E12b,2020-08-07T17:49:30,0.0441875578788718,"""3-year statistics [max,min,2017-2019 rolling mean,2020 rolling mean]""",,"[0.0529541498416667,0.0492946741312206,0.0487677270275206,0.0497723531722869]",,,,Backscatter S1 VV,Volume of traffic on highway,,,UK12,
"51.09374, 1.10885",GB,,Folkestone,Eurotunnel truck toll to France,Border crossing points: volume of activity,SAR backscatter average over the Sub AOI ,Sentinel-1,S1A - GRD,E12b,2020-08-13T17:48:41,0.0569901762379743,"""3-year statistics [max,min,2017-2019 rolling mean,2020 rolling mean]""",,"[0.0505358994753168,0.0431817262623727,0.0490227045762114,0.0494323870196246]",,,,Backscatter S1 VV,Volume of traffic on highway,,,UK12,
"51.09374, 1.10885",GB,,Folkestone,Eurotunnel truck toll to France,Border crossing points: volume of activity,SAR backscatter average over the Sub AOI ,Sentinel-1,S1A - GRD,E12b,2020-08-25T17:48:41,0.0471194269420276,"""3-year statistics [max,min,2017-2019 rolling mean,2020 rolling mean]""",,"[0.0542250548517243,0.0473478213185152,0.0485838616179122,0.0497858889885189]",,,,Backscatter S1 VV,Volume of traffic on highway,,,UK12,
"51.09374, 1.10885",GB,,Folkestone,Eurotunnel truck toll to France,Border crossing points: volume of activity,SAR backscatter average over the Sub AOI ,Sentinel-1,S1A - GRD,E12b,2020-08-31T17:49:31,0.0452480637855548,"""3-year statistics [max,min,2017-2019 rolling mean,2020 rolling mean]""",,"[0.0523721013923193,0.0449262324670293,0.0498611786466527,0.0450215833774619]",,,,Backscatter S1 VV,Volume of traffic on highway,,,UK12,
"51.09374, 1.10885",GB,,Folkestone,Eurotunnel truck toll to France,Border crossing points: volume of activity,SAR backscatter average over the Sub AOI ,Sentinel-1,S1A - GRD,E12b,2020-09-06T17:48:42,0.0426972594048034,"""3-year statistics [max,min,2017-2019 rolling mean,2020 rolling mean]""",,"[0.0601589157053464,0.0435110937092768,0.0496767380843022,0.0431596545797552]",,,,Backscatter S1 VV,Volume of traffic on highway,,,UK12,
"51.09374, 1.10885",GB,,Folkestone,Eurotunnel truck toll to France,Border crossing points: volume of activity,SAR backscatter average over the Sub AOI ,Sentinel-1,S1A - GRD,E12b,2020-09-12T17:49:32,0.0415336405489074,"""3-year statistics [max,min,2017-2019 rolling mean,2020 rolling mean]""",,"[0.0608555231180816,0.0424033335385019,0.0497328834481335,0.0468389499606612]",,,,Backscatter S1 VV,Volume of traffic on highway,,,UK12,
"51.09374, 1.10885",GB,,Folkestone,Eurotunnel truck toll to France,Border crossing points: volume of activity,SAR backscatter average over the Sub AOI ,Sentinel-1,S1A - GRD,E12b,2020-09-18T17:48:42,0.056285949928273,"""3-year statistics [max,min,2017-2019 rolling mean,2020 rolling mean]""",,"[0.0588437037025875,0.0414858506934454,0.0491109920602116,0.0514031061702251]",,,,Backscatter S1 VV,Volume of traffic on highway,,,UK12,
"51.09374, 1.10885",GB,,Folkestone,Eurotunnel truck toll to France,Border crossing points: volume of activity,SAR backscatter average over the Sub AOI ,Sentinel-1,S1A - GRD,E12b,2020-09-30T17:48:42,0.056389728033495,"""3-year statistics [max,min,2017-2019 rolling mean,2020 rolling mean]""",,"[0.0559499882939777,0.042383810577435,0.0502467863022926,0.0579749395488388]",,,,Backscatter S1 VV,Volume of traffic on highway,,,UK12,
